"","n","beta","a","sd","wt_stat","wt_conclusion"
"33583",344,0.534831040073186,2.55899609590415,4.10708280806421,1.614186813721,0
"33584",231,0.93476117181126,-1.54354447408114,3.09781846522436,1.82605831496442,0
"33585",190,0.637337585212663,-3.70549000561005,4.97159735253916,1.91069247148706,0
"33586",418,0.755370575701818,-3.94816247783601,4.78546934843898,0.221406592045026,0
"33587",273,0.652542430907488,2.22403437873581,3.87675979734074,0.170605898797133,0
"33588",250,0.631281646667048,-2.48329185716575,4.34990137052626,1.52074586459333,0
"33589",189,0.587450252030976,-2.28915275614709,3.90447017121388,1.04254193017622,0
"33590",493,0.882630453328602,1.40999773911899,3.5472381564949,2.35177986416901,0
"33591",434,0.848787980619818,-1.75319781496655,4.03476621013719,3.41074869695229,0
"33592",100,0.558904231176712,-3.47477967576124,4.2878201158742,2.28636537138951,0
"33593",259,0.601340477005579,-1.96557994970353,3.87597877651322,8.10232729648018,1
"33594",402,0.790005798917264,0.47829693100648,3.12635324383504,1.90456557770498,0
"33595",375,0.941636745119467,3.58628971076105,5.19238816779323,0.00928636356208176,0
"33596",241,0.92718255915679,1.87362646714319,4.70939898092645,0.884628844678556,0
"33597",392,0.601849217200652,-3.51950405116659,5.21667521985597,1.08441254197728,0
"33598",241,0.63450611452572,-0.357343503378797,3.1325937361766,0.259801043806653,0
"33599",310,0.922576573677361,1.97154356034007,3.97623337307966,1.68918729575777,0
"33600",334,0.817481124657206,2.47503323617857,4.6083371145254,1.94081262343631,0
"33601",447,0.560906718368642,2.44218758435454,4.95154537388216,2.97813364577784,0
"33602",421,0.967851216089912,-1.20642032113392,4.12796345177532,0.392076386152457,0
"33603",123,0.819810424232855,-4.04622084476287,5.50132549928902,3.82671651274975,0
"33604",293,0.76114963227883,-4.63884194460698,6.74597483315113,8.05310328725132,1
"33605",105,0.937119290116243,1.41873515840853,3.99956749999131,0.187576105714763,0
"33606",322,0.566085714963265,-1.3221960646566,3.57463570803203,1.70087802851394,0
"33607",280,0.572619671584107,1.60424378400203,3.55569081606014,2.17283337994329,0
"33608",183,0.909027635469101,4.53259845005814,6.39741898524003,3.75648893559746,0
"33609",232,0.867362445220351,-3.40403079701355,5.265703643293,2.18105388144099,0
"33610",260,0.770673424238339,1.72575990241021,3.34350110341641,2.89480445329882,0
"33611",119,0.766262549674138,-4.76934011443518,5.79961503981743,5.1269222871782,0
"33612",260,0.950789487338625,4.86525654300349,6.30295951712423,3.03519593324642,0
"33613",369,0.728359392029233,-1.11975193215767,2.89347243094901,2.86195082266916,0
"33614",375,0.629417440504767,1.13421994150849,3.21077004770081,0.956975216603593,0
"33615",476,0.796227279817685,4.5195662547485,6.26021605020236,0.260622327404472,0
"33616",453,0.977885403321125,-4.78654611122329,6.39607373139632,12.1772952990935,1
"33617",225,0.668644209392369,-1.53917302491609,3.620803904634,2.91170548347771,0
"33618",389,0.818227338488214,-4.47008125925204,7.07051554389824,0.451786171986061,0
"33619",460,0.948076119180769,-4.51082194113405,5.90022719255406,0.673051808685888,0
"33620",234,0.804630481870845,4.22771672777599,5.1744180145564,1.42865099844407,0
"33621",221,0.810029491898604,1.88313826594967,3.94505100330132,8.3134012576739,1
"33622",141,0.899338090908714,2.05420301348204,3.31799618208367,0.752943369220178,0
"33623",115,0.954532609437592,-4.96255295564188,5.567267578309,0.558481068639339,0
"33624",450,0.938644617446698,1.28235612828285,3.61934212459374,1.9872827530023,0
"33625",441,0.680780139518902,3.10460653565824,4.68005315748047,0.805719018802044,0
"33626",151,0.687138926237822,1.03368686806643,2.92353631589826,0.112462583690259,0
"33627",255,0.6536214298103,1.63058252541814,4.35919075749636,0.544624808022253,0
"33628",348,0.732391818426549,-2.64218744356185,4.94827839309606,1.31006270481242,0
"33629",207,0.563313778839074,4.80194618789246,5.50277975500344,1.11416512391429,0
"33630",317,0.69243062986061,2.57694581539836,4.44503246968115,1.59007563851913,0
"33631",469,0.803417302202433,0.256577582238242,3.18979414985421,2.84112656785368,0
"33632",209,0.554984948947094,1.94567104678135,3.55923456027435,4.9363638398178,0
"33633",222,0.759331668959931,4.13822014773032,5.78805515389911,0.155144944169312,0
"33634",139,0.879492720239796,2.84124461044557,4.40962567751007,0.304879238991145,0
"33635",245,0.650193059584126,1.58792621928733,3.86743714209849,2.14595793646774,0
"33636",338,0.817631148616783,-0.31582325452473,2.56837166045058,0.898513934143782,0
"33637",216,0.775125984684564,2.3933804824017,4.46727686220665,1.00803926950488,0
"33638",228,0.806830547866412,-2.18997332842555,3.44336830361909,4.72205759436156,0
"33639",238,0.762514880043454,1.95481845942559,5.337479771772,1.98654467351862,0
"33640",394,0.738182242377661,2.863483988808,4.50617868439643,1.49848544051594,0
"33641",149,0.900573023711331,-2.55662337169051,4.09282519043815,0.646230580011974,0
"33642",365,0.54416202288121,-3.095389445615,5.27032071558769,3.91759365854455,0
"33643",200,0.678899735677987,-3.44653965079924,4.79355282761914,0.65843018764638,0
"33644",492,0.630350213265046,-1.44797866261797,3.92385446791924,2.97793445469932,0
"33645",325,0.640659498749301,-4.95842853583163,6.7891486225218,0.924114844588754,0
"33646",411,0.777291392441839,3.41528413778869,5.46289653030018,0.0978961086264211,0
"33647",388,0.941951997810975,-4.11364039961481,6.12949617337692,1.95133289573977,0
"33648",195,0.766615198925138,-0.325367347861174,2.60013551999578,1.46479164406999,0
"33649",390,0.674460601061583,-1.63835058902623,4.55192155042899,1.16080958257382,0
"33650",401,0.632025325670838,3.69306899531512,5.62012996387841,0.0377479015064503,0
"33651",202,0.687778140068986,0.425976413313765,3.33615395014306,0.0140555582581838,0
"33652",157,0.968625843292102,-1.26754275497515,3.2296503105009,3.08269666466537,0
"33653",476,0.678224883507937,0.302349379856605,3.33222834730257,0.597448660764764,0
"33654",108,0.888272915850393,2.78381128583569,3.65644731290094,0.330752216536115,0
"33655",320,0.98479607841,-2.0986458429601,4.57080984310194,2.91978860556293,0
"33656",499,0.523269373108633,-4.47283705414739,7.41837614378163,0.375351772193355,0
"33657",177,0.629697392578237,4.2668350189575,6.52364855334317,3.00862669493312,0
"33658",374,0.8735618267674,2.95780874802731,4.51531312461627,7.03799532485067,1
"33659",441,0.618033503298648,-0.133852859400213,2.80020332934483,2.06306821415036,0
"33660",384,0.64522360090632,1.7190483900602,3.85318982778979,2.14357048095612,0
"33661",195,0.896017905324697,-4.86405584710883,6.5912843856079,2.6651644287892,0
"33662",477,0.653111797291785,-1.93515577794751,3.80513816835767,3.77642437678436,0
"33663",341,0.622512446250767,0.271822432870977,2.63110650938457,0.710692040018828,0
"33664",161,0.774875988136046,1.88964727623388,3.07538311699798,2.2233960766125,0
"33665",213,0.595455370726995,4.48049829029478,5.99493712408381,0.75479365982013,0
"33666",214,0.779307850287296,-3.05575569358189,4.20080047080238,2.50392710943345,0
"33667",378,0.81114542868454,3.59262941592606,5.57189424137109,1.56216882407704,0
"33668",325,0.5193980273325,-4.43080211086199,7.82838402664223,1.99092767904243,0
"33669",335,0.992329604458064,-3.34552694578888,5.88231768510634,1.2031337701308,0
"33670",201,0.611541826161556,2.09451432944043,3.30231732403234,2.0007858853862,0
"33671",361,0.753023597062565,-3.74717572748195,6.24740366127563,3.97673354819027,0
"33672",175,0.725317244883627,-0.719271195703186,4.16483189415513,0.808869398392086,0
"33673",450,0.50966489885468,3.9474561322364,5.8141421698365,3.10900388276714,0
"33674",155,0.640902999439277,-2.39086648100056,3.82152481035552,2.17728325342967,0
"33675",304,0.749652878264897,2.71254124360858,4.99638676931766,3.76121229679615,0
"33676",213,0.995844292687252,1.09845403482905,2.94333182336215,1.99426689772662,0
"33677",404,0.882848984678276,-3.07584323812043,4.06319153959849,0.543742140359708,0
"33678",294,0.613594158785418,2.15279080278706,4.21792986084112,2.64057710326641,0
"33679",468,0.74529978458304,-4.36573814122239,6.19486386509845,4.39234045064487,0
"33680",342,0.91580355365295,-2.09626808803296,4.14764031219246,3.65492216228971,0
"33681",251,0.685854854644276,4.89764793465147,6.07671005893441,0.46865594704043,0
"33682",388,0.847484314930625,-4.03024661558447,5.81879729097304,0.00660116844216058,0
"33683",425,0.597157831885852,-0.941891412145924,3.07361871371799,0.0421454579635625,0
"33684",271,0.68590078689158,-3.72011134742061,5.50813092273956,5.82042553719766,0
"33685",450,0.731579533079639,1.18310247074114,3.43957888633217,3.40049519280154,0
"33686",467,0.516142506152391,-4.40132493836572,5.60418901106273,0.831070250537251,0
"33687",146,0.562390364706516,-4.86296276929788,6.18672654923836,2.66211241399103,0
"33688",466,0.610849341144785,4.5547367923311,6.17651685339915,0.810791961650438,0
"33689",122,0.759180990280584,0.47157465419732,2.55041916288526,3.63235882038604,0
"33690",460,0.530753126717173,4.53359023476951,6.16102599383699,0.213360716357857,0
"33691",398,0.887073448044248,4.78929123731796,5.89745689972638,2.4901446567839,0
"33692",143,0.775176464463584,-2.57866479349323,3.76766717886244,5.02836341753207,0
"33693",182,0.956346782157198,-2.35630368472775,4.14743256160818,3.85321163792713,0
"33694",386,0.967176796053536,2.96977076939074,4.01762875547515,2.58686252578591,0
"33695",277,0.84125536470674,-0.540472343319561,3.49672434855197,1.70264588052992,0
"33696",181,0.57280283619184,-2.48540828006808,3.51464041161799,8.74725789537814,1
"33697",500,0.596201798995025,-3.99110516007058,5.40353953874417,0.37021703376369,0
"33698",117,0.917076073819771,-3.96520051679108,5.2955919621158,0.359160372347776,0
"33699",361,0.573747679707594,2.07816665651044,3.60354769093614,0.646430749755699,0
"33700",274,0.786657604738139,4.04466020794352,6.57207106839545,4.10973924395529,0
"33701",500,0.930489048594609,1.19882148773177,3.61774123254051,1.02162479814703,0
"33702",437,0.696194531396031,-3.98115619514137,5.60710120665217,1.23469201083645,0
"33703",491,0.759335858048871,1.9207827332546,4.08313988200895,0.140192528256188,0
"33704",377,0.580138483433984,-1.95816417895257,3.93222847516163,9.73570539262987,1
"33705",481,0.795849593472667,-4.0864860003232,5.13480297165399,3.43165664934445,0
"33706",353,0.99327423190698,4.3301942785969,6.59177698771799,2.34053486469096,0
"33707",290,0.562554428470321,2.80207806590479,4.38470385834841,1.61310200322373,0
"33708",495,0.521870931843296,-3.63682130211964,6.02116587292774,0.831590648994662,0
"33709",256,0.947634524665773,1.35896430152934,2.95494647136906,0.461283111742926,0
"33710",170,0.802932389080524,-0.282061290217098,2.73738206567742,1.49921284754335,0
"33711",445,0.850510154967196,0.304794356180355,3.05678210097024,0.273891048017283,0
"33712",265,0.675858275266364,1.21018199826358,3.37188585003148,1.68053110428994,0
"33713",119,0.539642597083002,3.20066356949974,4.43095903362711,1.70404787278043,0
"33714",319,0.700379146379419,-0.265739655983634,2.77961451301303,0.534444859003173,0
"33715",421,0.937345112906769,3.08199576040497,6.32781568691274,1.41782330954491,0
"33716",435,0.888085623271763,4.33063656302402,5.93424559466126,1.61626811229397,0
"33717",487,0.745726709719747,0.615323607006576,2.90634507603878,1.13677547496364,0
"33718",435,0.732261406606995,2.0018842983176,3.693711514054,0.192188632603273,0
"33719",463,0.602348551270552,3.5994111012551,5.42924099683445,3.02583823666794,0
"33720",130,0.820527904084884,2.71137296671513,4.18481330596722,5.66474166564214,0
"33721",456,0.900905707851052,-0.993057177669834,2.99765138864755,2.85797549873575,0
"33722",343,0.664002927835099,1.92821607174119,3.91864120687748,1.15802293738898,0
"33723",465,0.79382694629021,-4.38416033518733,6.0912693926381,0.959918150732657,0
"33724",336,0.892482475377619,-3.78024184441892,5.26449019984878,0.240853707404195,0
"33725",153,0.731844886788167,-1.77000389480963,3.85619582426559,3.60943638287011,0
"33726",396,0.723661912954412,3.29984917468391,5.17341521835012,1.83284099830937,0
"33727",474,0.804904401651584,3.47872145704459,5.5061656252202,3.07676833898152,0
"33728",483,0.635555312037468,2.78100024759769,5.04347039001961,2.42012020485058,0
"33729",255,0.549915940500796,-3.62632923680358,5.52242035988767,2.26561560778601,0
"33730",422,0.705942693748511,1.60819134397898,3.62553396007277,0.22380150237288,0
"33731",467,0.73839279927779,-2.24815996694379,3.78914986370021,1.4176659930024,0
"33732",319,0.521351995295845,-0.998971451586112,3.1534510804066,0.477095853526277,0
"33733",169,0.861170118092559,-2.61877781866351,4.29293692357105,1.8956721448057,0
"33734",414,0.652706610388122,-3.42237904582871,5.44003534864884,1.58911650371248,0
"33735",386,0.768108643591404,-3.04947644226486,4.68805333374869,6.52986893692882,1
"33736",187,0.90562158729881,-1.81460760224145,4.05867981860128,1.80858764953758,0
"33737",123,0.593240548623726,0.161822166282218,2.84808981670064,7.00216412479872,1
"33738",218,0.748514287173748,1.33181262331782,3.60889684480871,1.32917467649701,0
"33739",256,0.692162916064262,-4.83195093413815,7.30275368910825,1.13285214667658,0
"33740",156,0.641103291767649,-0.137969455961138,2.9489461995592,0.713018905400531,0
"33741",188,0.811403137631714,0.771672762627713,3.21678099834994,1.68774540600867,0
"33742",174,0.78442482103128,-2.91256847151089,4.94523661181795,6.84571744095761,1
"33743",259,0.836751337745227,-0.473792097053956,2.46832256494453,0.853231248428758,0
"33744",137,0.940415344550274,-1.76921194179449,4.36172262840808,0.185222597386942,0
"33745",336,0.543347248341888,-3.14197640668135,5.28261795646744,0.118976702696206,0
"33746",422,0.884885906241834,-3.57776571243303,4.89092942834405,0.05524453236531,0
"33747",101,0.557779319002293,-3.73480812227353,4.96431746097026,2.41744011115186,0
"33748",124,0.602560963830911,-4.28908333274303,5.63267671327942,3.5540872250597,0
"33749",180,0.617679916671477,-0.448537079663947,2.27977458166065,2.8257797035463,0
"33750",233,0.527891219942831,3.91161635877797,4.71754051819963,2.72429282573581,0
"33751",405,0.756541224895045,4.37354542019311,6.33476117143608,0.0780959961869926,0
"33752",134,0.914622773882002,-2.71599964535562,4.16013071393052,0.238850839688535,0
"33753",346,0.643415396218188,0.672803611797281,3.04025462990462,0.601272276228042,0
"33754",136,0.850747716147453,3.74672106046928,4.58847350598773,1.49912168249473,0
"33755",377,0.819429183378816,0.636278514552396,3.17553841289413,0.611034517863155,0
"33756",276,0.908209817484021,-3.58055045842193,4.58390423986064,3.12670820013426,0
"33757",252,0.666678146342747,-2.4871670382563,5.0020246825694,1.97610300268095,0
"33758",312,0.870402613305487,2.72437019943027,4.33289755234639,1.89555037061411,0
"33759",330,0.523215715424158,0.804573858331423,3.26178925513581,1.96334228570644,0
"33760",245,0.822689002030529,4.24845120593673,6.73113591586092,0.201773609456226,0
"33761",473,0.530084997299127,3.27957640422974,5.38298140556885,5.03326291001047,0
"33762",268,0.528220667736605,4.14103445218643,6.02328000045986,0.35550774278446,0
"33763",447,0.512103553046472,3.04523341747699,5.97414517055865,3.4619646856661,0
"33764",458,0.547560971812345,1.04079703536117,3.53597163267909,0.797500905350573,0
"33765",138,0.631261076312512,4.5477202124428,4.83293775913936,0.13070285841447,0
"33766",450,0.526048767147586,-3.69032890684903,5.40292888460648,0.0214412970646114,0
"33767",336,0.863450307631865,2.06250166811515,3.80611980196488,0.582512198342852,0
"33768",270,0.590907539124601,-3.73037509671412,4.98793617458727,0.325666571153578,0
"33769",327,0.989368328242563,-4.67388913923642,6.22670300691875,1.1613791324051,0
"33770",358,0.933117183973081,2.35818035638658,4.92678852714617,1.1018235812643,0
"33771",286,0.624890311737545,4.95766232531751,6.39881634077798,0.286103138396643,0
"33772",355,0.952728506643325,-1.81776982807787,3.35032929302399,0.800554325214131,0
"33773",170,0.679049006314017,1.69396647185786,3.88687391364428,0.420495035802691,0
"33774",486,0.622648091986775,3.91005161671201,5.56267336852195,1.39783058968778,0
"33775",285,0.585507018840872,0.841456296434626,3.03487589585754,6.57069672535854,1
"33776",423,0.779217410483398,3.45087281006854,6.80284146799786,0.278715130163388,0
"33777",135,0.676243124529719,4.05275153955445,5.71796434622674,2.76708603297439,0
"33778",375,0.800544340512715,1.40896808863617,3.5961205711213,1.25221193509284,0
"33779",416,0.95855947281234,0.159088204568252,3.11613876209111,3.65459502915974,0
"33780",364,0.777612454490736,-2.15001769486116,4.60349533443158,1.7363469076701,0
"33781",452,0.844199209706858,4.06818361455807,5.85763174475365,0.289348694086952,0
"33782",454,0.961369990487583,-0.0644281912245788,3.2110022202087,1.82110021988403,0
"33783",375,0.575023442972451,-2.21985259841895,5.1144757849434,10.6877099095484,1
"33784",237,0.552404391230084,4.57819411968812,7.01268484356924,1.99638910402589,0
"33785",211,0.853187508299015,2.92942383966874,4.34112674898477,3.60703030548976,0
"33786",264,0.902721318881959,-1.27599181699334,3.34166996923861,0.335389607762359,0
"33787",174,0.701216351473704,-4.54636241537519,6.03708194526831,0.115933029598003,0
"33788",321,0.524138902197592,3.81397181615466,6.3435455151363,1.44667413504724,0
"33789",126,0.572457263246179,1.24367112271721,2.60644945384384,1.52084230003414,0
"33790",471,0.852883997606114,-2.61710255187936,3.66282290099017,1.37009281698402,0
"33791",384,0.677928054705262,-4.01926575162215,5.32218202589139,0.365356913838677,0
"33792",394,0.79370054777246,2.60757932707202,4.35248815849859,1.57766036163023,0
"33793",202,0.688574754749425,-1.66918294008356,3.02827543944861,2.03517584040728,0
"33794",498,0.519275115453638,-4.53567219296237,6.78878627529027,0.315596150507928,0
"33795",191,0.508052766672336,-2.15346048237989,4.98361182909356,0.0786001091625133,0
"33796",460,0.671410901122727,-0.285793630161788,3.29180779359626,0.63438059309929,0
"33797",440,0.827616863884032,-4.71814516501036,6.41427027833865,1.71942190303435,0
"33798",471,0.597860620822757,2.2548521101824,4.44752535602871,1.38364150113315,0
"33799",487,0.677191132563166,2.32297797375359,5.36106306330314,0.13302166434556,0
"33800",184,0.803588021080941,1.39247104212409,3.3371091871218,0.0562830678424756,0
"33801",332,0.577756544924341,2.53614821903175,4.61397488006297,4.84847016093483,0
"33802",338,0.565700987353921,-3.63588021754986,6.5090773898716,3.50530190735813,0
"33803",230,0.863735227962025,2.43614824909018,4.8862259141727,2.30485029024222,0
"33804",120,0.675391976954415,0.418917535094079,2.82981057113997,5.06081356146872,0
"33805",122,0.652766996063292,3.46428758739494,5.04608480522264,6.31746775599403,1
"33806",114,0.663839503540657,-3.92032505286625,4.81750581355729,2.49432525740305,0
"33807",378,0.732585778925568,-0.254967266402673,3.08769930702103,3.38363631994952,0
"33808",282,0.86701603862457,-2.75413766311249,5.07302971480135,0.406019291094676,0
"33809",178,0.82967517117504,1.84654245058773,3.72609411616197,2.78813594658956,0
"33810",433,0.915091369417496,0.919790234917309,3.82332793294438,2.60757848488707,0
"33811",426,0.999700755579397,-0.298334204324055,2.74019087819701,1.50334188835121,0
"33812",439,0.94256056623999,-1.0210444890894,3.01844547503308,1.26598297045457,0
"33813",472,0.86832754581701,-2.05259322203929,4.18817607443233,0.851426507886127,0
"33814",386,0.751807293505408,-1.55195243061753,4.41871973607726,0.602485838740833,0
"33815",335,0.661277091712691,-4.25056647402234,6.70851050586647,2.12643244142548,0
"33816",245,0.706171586643904,-3.92302634894149,5.74826672018335,1.62480003192403,0
"33817",239,0.820322110666893,4.36993489036104,6.0242766201187,2.62510032831454,0
"33818",304,0.845596908708103,4.74417200334137,6.20047512740524,2.7284271360672,0
"33819",361,0.616378024220467,3.08866471165093,5.75186814449888,0.44416711964131,0
"33820",287,0.708560074330308,-3.54922771364218,5.29599526512821,2.85145491599682,0
"33821",323,0.644274612772278,1.20555534267332,4.37675037997152,1.35180235452356,0
"33822",217,0.865312983747572,-4.95521232750034,5.38072840960206,0.780961530549127,0
"33823",293,0.977648480795324,1.14971796438331,3.47278428295828,8.30952033941495,1
"33824",245,0.518554980051704,0.288258950621821,2.74193520698094,1.83270272385843,0
"33825",151,0.966656578588299,-4.04227475423832,5.13295238888479,0.890104882939461,0
"33826",454,0.588861683616415,0.866134575079195,3.96087478456742,2.57601537351146,0
"33827",139,0.995203168247826,3.94957035960397,4.61721356674575,0.182291849205239,0
"33828",403,0.894194365711883,-0.408325228921603,4.09119351885817,1.17248375778921,0
"33829",438,0.89855275163427,-1.79673484517261,3.44163275613547,1.10389437726531,0
"33830",211,0.939049734966829,-3.08370207931148,5.56810455445158,1.56630161028958,0
"33831",147,0.685704151983373,-2.17328525771154,4.51714034482011,0.654152504951315,0
"33832",500,0.562761322944425,-1.55452693772968,3.75617015431405,0.711737310622221,0
"33833",134,0.674701061449014,1.35775482925819,2.80473750888036,0.146796766980501,0
"33834",132,0.565378887928091,0.176590136392042,1.99970712392374,0.205649790480989,0
"33835",313,0.96158903662581,-1.74371619006852,3.91679331678052,3.35483993558234,0
"33836",315,0.925067762378603,-0.62531290523475,2.91932793920685,2.20370921561546,0
"33837",328,0.718784644152038,2.74213016479043,4.79150929264314,2.4219806961749,0
"33838",234,0.769766534329392,3.14828790527536,5.04686182927884,1.64157884711109,0
"33839",120,0.736923060147092,4.52930315406993,5.6201671955448,0.248715535195287,0
"33840",411,0.680505773168989,-0.273840265313629,4.43069198488213,0.244761174278666,0
"33841",414,0.950296112452634,3.25597395375371,4.7698055307358,0.352879845644912,0
"33842",177,0.76398777065333,0.983051956340205,3.40661583781023,1.61088300940349,0
"33843",329,0.976292055100203,-0.270561383396853,2.48273974641877,2.19331718616589e-05,0
"33844",225,0.868693381547928,-4.90957261002623,6.85099055312358,0.445697221051342,0
"33845",345,0.56617989775259,4.41223546338733,7.02302909261437,1.53791532922197,0
"33846",499,0.871769174584188,2.58646361302817,3.85892452378161,1.13770034738429,0
"33847",287,0.83164832892362,-4.07733918006998,5.50602927475374,0.383475996129453,0
"33848",415,0.680442354991101,-0.679613647761289,2.59085048035085,3.73988307778121,0
"33849",159,0.652056907420047,-1.07053869084921,3.35155516152757,0.805218449092312,0
"33850",247,0.948951221187599,-2.06337702840101,4.48435260598191,0.468762492016926,0
"33851",222,0.614723607897758,-3.41945974986302,5.53425202587173,2.79200187523186,0
"33852",254,0.709147455403581,1.74436640373897,2.98019078026342,0.0684889153063445,0
"33853",162,0.672667695442215,-4.07882842109539,5.47541634735875,1.42647695996442,0
"33854",463,0.604306816589087,-1.10459375501378,2.85446764125033,3.32493965483242,0
"33855",228,0.879646935733035,-3.67022609037813,4.79625508314052,2.03672088516176,0
"33856",189,0.951195999630727,-0.84542009991128,3.00680436746565,1.42111127823974,0
"33857",338,0.837384011014365,3.07847320178989,4.97553109570202,0.268584505750354,0
"33858",480,0.688291001599282,-3.38510539915878,4.89356325811729,2.2651956538346,0
"33859",385,0.613152976729907,2.61267301843036,4.55596953031224,2.22422900555212,0
"33860",405,0.503163511748426,-0.18971788759809,2.95662468588106,0.69624561700002,0
"33861",140,0.942629934987053,-0.904565526731312,4.16743179519355,0.174348508710683,0
"33862",165,0.738250952679664,-4.08287122463807,5.67688385571388,0.683141161596179,0
"33863",209,0.520939180278219,-1.85281577568967,3.79842723016233,9.87219760159023,1
"33864",488,0.845324965426698,4.88926236680709,6.1112632129848,4.40896813708364,0
"33865",174,0.959882374620065,-0.985237822681665,2.40573050931185,2.03440893451271,0
"33866",310,0.742193489219062,2.76270293173147,5.07413580821689,0.322145991328599,0
"33867",216,0.963595735374838,1.09809439816745,2.67678555091461,2.36290297685711,0
"33868",361,0.656334581435658,4.68600109545514,6.13945954204865,4.02792103418166,0
"33869",168,0.962191578117199,2.23768350087339,3.88441058608657,3.183783308302,0
"33870",421,0.666379124508239,-4.15327839519596,5.17838895449754,0.831556957094124,0
"33871",114,0.786759802256711,4.71005946687656,6.38788257155562,0.186833943597183,0
"33872",347,0.989195164409466,4.64767641921062,6.0340984236528,4.55339582777565,0
"33873",256,0.532687964267097,-1.49815409559524,3.52271551716014,0.107135161041077,0
"33874",452,0.72937359532807,1.093164853286,2.87183080885333,13.2908909951106,1
"33875",339,0.856594369746745,2.42156282876385,4.79027841225505,4.14283099432364,0
"33876",475,0.916692308150232,-3.48366174333496,5.88336732462543,0.967182755583982,0
"33877",131,0.797319810837507,-1.82527252471773,2.73383975178544,0.17433505060466,0
"33878",273,0.870110747520812,-1.49657308467431,3.01831943159581,0.657836473950538,0
"33879",497,0.510044355643913,1.5006611266057,3.63465997214716,3.57866535690494,0
"33880",184,0.54117829434108,-2.84463793446776,4.13642547283126,0.981451593589895,0
"33881",270,0.886677108355798,-4.4421503828722,5.93762275085594,2.0551906109283,0
"33882",473,0.521066241315566,-1.42112627786119,3.4691123847635,0.991732025015833,0
"33883",412,0.741622214438394,-4.03760070621502,6.85319092942146,2.21508562368997,0
"33884",181,0.886041424004361,-2.084644339222,3.91080136724893,1.76445147357208,0
"33885",123,0.676816690363921,2.61224314540159,4.14569469273858,1.94372744793924,0
"33886",313,0.629981537582353,3.5426833304693,5.6019035284627,2.63470751411399,0
"33887",480,0.982627499266528,3.94483109670691,6.04244423128978,4.21854790218222,0
"33888",185,0.77448750694748,0.559944758948404,2.88215416390085,4.61217975719186,0
"33889",220,0.868160197976977,-4.65723283750704,6.71385371524555,0.0562720765411239,0
"33890",359,0.548254056135193,-3.44083130536601,5.02758025659942,0.318876398891799,0
"33891",109,0.777087672846392,4.41675940022105,5.49868416081051,1.39233294863031,0
"33892",153,0.724925659829751,-2.33829627510859,3.43079454983112,2.46541913122279,0
"33893",338,0.503798939636908,-1.98994208747754,4.05048838097793,1.7781446463242,0
"33894",322,0.859846928855404,-3.15052101076581,4.36625391622288,0.114851064981769,0
"33895",304,0.735027620452456,-4.44012894191546,6.00993255667129,0.531370466530795,0
"33896",111,0.751195613411255,-2.53027839633869,4.39616311117356,1.49213129071296,0
"33897",187,0.7065111505799,-1.77617669553729,3.7845238296064,0.632699331851744,0
"33898",375,0.742511313641444,0.366149846324697,2.58363843199835,0.216687419588531,0
"33899",287,0.832565719960257,-0.421544249833096,3.39422609345706,3.10971897472942,0
"33900",135,0.836636755964719,0.492973312165122,2.55622694958892,2.63668439336889,0
"33901",152,0.96691784937866,-4.11910071300808,5.16105116437929,2.21002095230741,0
"33902",263,0.917766352649778,0.129399384825956,2.83420105808892,0.124801036862689,0
"33903",380,0.707049553049728,-2.72654073967133,5.11922746888674,3.0439163550772,0
"33904",445,0.93584873736836,-2.44151172499405,4.89557497030991,1.30387615955626,0
"33905",391,0.659814935177565,-3.05253380797803,4.22732353576178,6.68039794137397,1
"33906",157,0.68106679560151,2.95856149835745,4.36236563634924,10.1259972190507,1
"33907",337,0.53096538677346,4.60438597348984,5.44851909504742,0.412882946054023,0
"33908",114,0.772254267591052,-4.7029750386253,6.36047561908508,1.15883247824485,0
"33909",251,0.684773580520414,-3.27868445699569,3.92825433008197,1.68464978889952,0
"33910",479,0.928460604511201,4.32054093637271,6.15871379255983,2.45586257433859,0
"33911",187,0.990596930030733,-0.877516888827086,2.54286038731358,2.19262946141338,0
"33912",417,0.524402739596553,1.94534505539341,4.04810861778406,0.49400351498039,0
"33913",258,0.978120563784614,-2.27539186573122,3.88019731674008,2.46734639833586,0
"33914",134,0.645029925275594,4.09839987896848,6.0944866587609,4.38157026524965,0
"33915",264,0.852628635941073,-4.35869767898694,5.12857179999009,1.83394521800521,0
"33916",226,0.937733045546338,-1.37215858493,2.75191413457849,2.56384314532308,0
"33917",234,0.950046178651974,1.04994947526138,3.41472065343814,2.98327488824433,0
"33918",323,0.86213054950349,-4.05010779645527,5.42083801792853,0.778383909899719,0
"33919",406,0.519626397173852,-2.17820502583636,4.51300635645328,1.1321683769823,0
"33920",280,0.582916614366695,3.09423575375695,4.87220329934178,4.95045890767481,0
"33921",153,0.900327967712656,-4.04125123742269,5.05608883242449,2.67066419301816,0
"33922",194,0.868704089196399,1.5807225982775,3.30860359558317,0.767167879711719,0
"33923",128,0.883482528617606,-0.241139950975776,1.77859422587173,1.21568534637662,0
"33924",171,0.702848678804003,-2.09614939085441,4.3294799989075,5.10281397392026,0
"33925",336,0.649151643854566,4.16355369035155,5.66624658605241,1.17521606949329,0
"33926",382,0.8747786214808,3.84382691452047,5.02424144566475,0.110030606813362,0
